Geneid	Start	end	gene_names	5GA00A11	5GA00A12	5GA00A13	5GA02A11	5GA02A12	5GA02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M_plus	Log2fold	Obs_log(1/p)	GalNAc_gene	YmN	Rank	Exp_log(1/p)
a4-8-110_10265	2015471	2017705	inference=ab initio prediction:Prodigal:2.6.3	15.63591405	15.16530895	14.40823777	18.15805178	18.30578447	14.71096852	660.1304606	0.178605158	0.214350188	0.833240037	0.404709366	0.758572395	15.06982026	17.05826826	0.178808983	0.743258857	FALSE	TRUE	1287	0.255347487
a4-8-110_04725	963452	964360	K07011	3.318970287	3.876437907	4.811989042	5.130693527	5.836367144	4.183579738	52.89538168	0.328253576	0.278856817	1.177140223	0.239139543	0.611842539	4.002465745	5.05021347	0.335455315	0.742722586	FALSE	TRUE	1288	0.255010171
a4-8-110_02400	498452	499135	gene=AzlC	13.72229236	15.57740258	14.99489144	16.38813627	14.98660377	16.4476153	85.75299135	0.111335519	0.183219849	0.607660794	0.543412471	0.844968124	14.76486213	15.94078511	0.110554802	0.742605272	FALSE	TRUE	1289	0.254673116
a4-8-110_01505	300596	301162	ribF	262.9405918	280.5451071	270.5380834	261.1924488	256.5960306	267.302246	930.3741339	-0.052189953	0.223613925	-0.233393125	0.815456152	0.945088056	271.3412608	261.6969085	-0.052211562	0.741528762	FALSE	FALSE	1290	0.254336323
a4-8-110_02010	421771	423057	gene=McrA	480.3590568	452.7971209	377.0774172	401.5398715	372.88347	380.6813763	11028.61043	-0.181731003	0.155141704	-1.171387175	0.241443185	0.612766152	436.7445316	385.0349059	-0.181800398	0.740313759	FALSE	FALSE	1291	0.253999792
a4-8-110_08960	1772408	1772484	product=tRNA-Met	3.265090899	2.17914784	4.897109314	4.250444672	4.671149226	6.173496724	5.784128457	0.537171636	0.848583092	0.633021847	0.526719376	NA	3.447116018	5.031696874	0.545655157	0.740046717	FALSE	TRUE	1292	0.25366352
a4-8-110_04005	809945	811546	gene=SalY	1285.517784	1264.218609	1209.425209	1246.570918	1155.42786	1188.595938	22299.73536	-0.066174951	0.119718478	-0.552754697	0.580431394	0.854395012	1253.053867	1196.864905	-0.066188117	0.736609222	FALSE	FALSE	1293	0.253327509
a4-8-110_09830	1927949	1929292	gene=PinE	12.2837708	9.176255358	9.819724405	11.44520779	12.17661556	12.4380954	139.0907112	0.205902926	0.173409367	1.187380644	0.235077511	0.607077362	10.42658352	12.01997292	0.205167138	0.735951606	FALSE	TRUE	1294	0.252991757
a4-8-110_08460	1696711	1696786	product=tRNA-Asn	2808.536676	3005.948071	3651.697093	3451.556818	3499.766364	4101.015966	2448.713083	0.223486747	0.439845008	0.508103406	0.611380827	0.86644985	3155.393947	3684.113049	0.223497197	0.735910623	FALSE	TRUE	1295	0.252656265
a4-8-110_00115	31818	33353	ABC.SS.A	550.7275869	555.7642754	495.9451811	494.1224948	438.2410774	520.904193	6556.966552	-0.140872856	0.120029232	-1.173654569	0.240533414	0.611946553	534.1456811	484.4225884	-0.140967133	0.735688757	FALSE	FALSE	1296	0.252321032
a4-8-110_00950	180211	180657	inference=ab initio prediction:Prodigal:2.6.3	341.7778334	369.185182	279.5603044	313.1897842	238.9810104	274.5456655	1803.049004	-0.260584537	0.233282334	-1.11703502	0.263979352	0.637012469	330.1744399	275.5721534	-0.260798329	0.734024886	FALSE	FALSE	1297	0.251986058
a4-8-110_00060	10939	13683	"IARS, ileS"	802.1370817	700.7937019	947.8448738	761.3084488	614.7291941	674.3924823	14023.052	-0.257316318	0.168283274	-1.529066509	0.126247957	0.441179476	816.9252191	683.4767084	-0.257311847	0.733447287	FALSE	FALSE	1298	0.251651341
a4-8-110_03705	747310	748152	ABC.PA.A	11.63116011	12.24122728	14.67157685	13.29713548	17.06659504	15.03706596	145.6353466	0.233032515	0.200822453	1.160390739	0.245889756	0.614863625	12.84798808	15.13359883	0.236212647	0.731552533	FALSE	TRUE	1299	0.251316883
a4-8-110_00475	98431	99240	gene=Cof	444.4715838	418.7609218	426.5164563	472.1378199	440.4951389	439.85402	2050.61922	0.068528861	0.279085809	0.245547638	0.806032427	0.943147641	429.9163206	450.8289929	0.068524419	0.73153161	FALSE	TRUE	1300	0.250982681
a4-8-110_05125	1051059	1051724	gene=WcaA	492.3799565	511.4453437	555.0851348	464.758363	491.5876065	500.102672	4286.14625	-0.098122282	0.171999148	-0.570481207	0.568351365	0.850298421	519.6368117	485.4828805	-0.098083214	0.731218237	FALSE	FALSE	1301	0.250648737
a4-8-110_09150	1797636	1798487	inference=ab initio prediction:Prodigal:2.6.3	156.8865958	136.4806431	154.6371474	130.1262162	141.9505779	140.3202474	1257.752694	-0.119639986	0.131843926	-0.907436466	0.364176033	0.738384464	149.3347954	137.4656805	-0.119478874	0.730313479	FALSE	FALSE	1302	0.25031505
a4-8-110_09415	1842527	1844659	gene=WcaG	39.91789205	40.70960786	43.66531741	38.97336938	40.7652485	36.36323672	917.6905696	-0.098795269	0.135869721	-0.727132349	0.467144884	0.804567788	41.43093911	38.7006182	-0.09835191	0.730138159	FALSE	FALSE	1303	0.249981618
a4-8-110_11195	2200830	2200914	product=tRNA-Leu	214.9326111	187.5348994	259.9616076	264.7151939	233.7910188	302.9250108	328.2776077	0.274781707	0.658761223	0.417118825	0.676591496	0.894023952	220.809706	267.1437412	0.274812628	0.729822243	FALSE	TRUE	1304	0.249648442
a4-8-110_03345	673345	674004	gene=OmpR	300.5516173	294.911341	287.7214959	294.4318445	278.4783464	280.4139401	1618.132374	-0.049478	0.088733909	-0.557599682	0.577117774	0.854072416	294.3948181	284.441377	-0.049620932	0.729512465	FALSE	FALSE	1305	0.249315522
a4-8-110_06960	1426194	1426754	chrA	79.17311919	89.28096886	77.83523157	67.67374654	66.51808089	82.33346448	457.3465294	-0.184964952	0.163534029	-1.131048705	0.258034592	0.633044867	82.09643987	72.1750973	-0.185818513	0.727779996	FALSE	FALSE	1306	0.248982857
a4-8-110_03200	646515	647972	"lgt, umpA"	336.0781801	348.1330663	323.7486357	333.0644655	313.2385207	317.5038963	4975.682341	-0.064589276	0.142191137	-0.454242627	0.649654205	0.884362815	335.9866274	321.2689608	-0.064622211	0.727255258	FALSE	FALSE	1307	0.248650446
a4-8-110_10350	2037241	2039295	gene=SdhA	63.86231806	81.03937996	70.42448307	50.68526	67.56004735	63.18846772	1615.377884	-0.247155305	0.222197919	-1.112320519	0.266000364	0.639791726	71.7753937	60.47792502	-0.247080697	0.727061427	FALSE	FALSE	1308	0.24831829
a4-8-110_10080	1979181	1979426	gene=HslR	437.075332	444.7233259	449.4272305	446.3571644	405.0038286	419.9650807	795.1670817	-0.06634105	0.135594855	-0.489259347	0.624658099	0.873492769	443.7419628	423.7753579	-0.06642129	0.724479385	FALSE	FALSE	1309	0.247986387
a4-8-110_07910	1593346	1594962	inference=ab initio prediction:Prodigal:2.6.3	196.527376	209.457615	171.3521869	178.3668746	165.9370154	176.9735728	4614.536717	-0.147266298	0.175586757	-0.838709599	0.401632291	0.756658786	192.445726	173.7591543	-0.147362644	0.720790633	FALSE	FALSE	1310	0.247654738
a4-8-110_00170	43209	43457	K06960	917.8052502	1172.539067	1113.665593	1146.152036	1245.874289	1198.579844	3189.963744	0.164324219	0.255981033	0.641939041	0.520912764	0.833506313	1068.003303	1196.868723	0.164348811	0.716573209	FALSE	TRUE	1311	0.247323342
a4-8-110_07135	1450420	1450839	inference=ab initio prediction:Prodigal:2.6.3	194.5449994	190.3667234	181.8949636	209.0333269	217.3057546	186.7482759	1061.092859	0.113052332	0.129852698	0.870619814	0.383961774	0.753588976	188.9355621	204.3624525	0.113235878	0.715488438	FALSE	TRUE	1312	0.246992199
a4-8-110_08300	1666246	1667394	gene=SpoIIAA	608.2171922	594.7281354	554.7534082	556.9386508	551.804403	569.6174566	5734.366149	-0.066580254	0.105182936	-0.632994828	0.52673702	0.837617671	585.8995786	559.4535035	-0.066635179	0.715055144	FALSE	FALSE	1313	0.246661308
a4-8-110_02055	434219	435481	"HARS, hisS"	883.2264771	867.801199	795.1168467	830.1954736	726.6900934	797.5346366	7982.251129	-0.112891208	0.121986956	-0.925436713	0.354738789	0.730056886	848.7148409	784.8067345	-0.112942484	0.714370177	FALSE	FALSE	1314	0.246330669
a4-8-110_01080	208293	208685	inference=ab initio prediction:Prodigal:2.6.3	285.3174343	322.3530781	317.5893768	323.1203181	342.9758633	322.1476157	924.4853712	0.094562934	0.086889855	1.088308115	0.276459109	0.651535198	308.4199631	329.414599	0.095008345	0.712134329	FALSE	TRUE	1315	0.246000281
a4-8-110_01250	246106	247035	oppF	298.7207088	248.3537303	278.8751049	292.5322842	311.2379195	295.7790875	2926.984775	0.123109195	0.168902914	0.728875494	0.466077826	0.80423098	275.3165147	299.8497637	0.123148684	0.711818252	FALSE	TRUE	1316	0.245670145
a4-8-110_01390	274402	275094	"vanRC, vanRE, vanRG"	267.2537366	356.8959907	363.2566864	342.8692035	399.9022754	441.4050158	4094.785325	0.262071683	0.144926826	1.808303471	0.070559282	0.312224166	329.1354712	394.7254982	0.262168201	0.710733618	FALSE	TRUE	1317	0.245340259
a4-8-110_11565	2275082	2275771	K07150	233.8010138	223.8474351	253.7894964	213.2090808	226.2325577	226.1975164	1330.910353	-0.096326104	0.094020866	-1.024518372	0.305590498	0.681559414	237.1459818	221.8797183	-0.095997624	0.710476686	FALSE	FALSE	1318	0.245010624
a4-8-110_10635	2098506	2099435	inference=ab initio prediction:Prodigal:2.6.3	223.297109	182.3185212	214.2448465	196.4585235	169.3002787	185.5434483	1446.095947	-0.169045303	0.16354008	-1.033662836	0.301293813	0.679526801	206.6201589	183.7674168	-0.169100028	0.708774926	FALSE	FALSE	1319	0.244681238
a4-8-110_05565	1144898	1145986	ord	3013.634926	2944.105773	2631.370178	2695.136126	2513.538321	2743.901039	39080.87095	-0.111079729	0.195518006	-0.568130432	0.569946405	0.850298421	2863.036959	2650.858495	-0.111086634	0.707707939	FALSE	FALSE	1320	0.244352103
a4-8-110_07840	1580462	1581322	gene=WcaG	18.20133328	21.43714542	16.55461831	15.67999406	16.18762079	17.2991751	214.8135403	-0.190748912	0.165376808	-1.153419965	0.248738051	0.619181078	18.73103234	16.38892998	-0.192708749	0.707210177	FALSE	FALSE	1321	0.244023216
a4-8-110_11755	2312661	2313059	rex	6853.234857	7032.224772	6654.51861	6620.123504	6087.941567	6758.480666	25550.03644	-0.077426097	0.135803715	-0.57013239	0.568587908	0.850298421	6846.659413	6488.848579	-0.077437747	0.704714322	FALSE	FALSE	1322	0.243694579
a4-8-110_02795	575781	578477	gene=cas9	65.40875768	64.64158868	57.65914974	72.23431357	70.14864144	62.80546729	1414.340331	0.128482327	0.177966199	0.721947918	0.470326499	0.80502347	62.56983203	68.39614077	0.128447693	0.704094583	FALSE	TRUE	1323	0.24336619
a4-8-110_08250	1657351	1658643	gene=McrA	39.73074389	34.32452783	35.98712551	34.4876084	32.82448714	34.80330661	464.975114	-0.107640834	0.184065735	-0.584795608	0.558685158	0.850298421	36.68079908	34.03846738	-0.107858988	0.703977135	FALSE	FALSE	1324	0.243038049
a4-8-110_10475	2063323	2064168	gene=AraC	56.26556957	63.07164777	42.96721397	39.84666276	46.022691	47.19879056	974.0271538	-0.285668459	0.164241322	-1.739321484	0.08197823	0.34036487	54.1014771	44.35604811	-0.286537149	0.702394423	FALSE	FALSE	1325	0.242710156
a4-8-110_09470	1858192	1859301	gene=GGDEF	113.0976501	118.5898144	123.0427392	120.0779339	124.2672983	135.6843739	969.4490547	0.099383654	0.142787922	0.696022831	0.486414532	0.811593643	118.2434012	126.6765354	0.099389641	0.702023407	FALSE	TRUE	1326	0.24238251
a4-8-110_09455	1853368	1854729	inference=ab initio prediction:Prodigal:2.6.3	75.18978538	71.94707788	81.39556582	84.46432472	82.85545255	77.36512475	811.5820923	0.098326858	0.163161074	0.602636744	0.546750371	0.847175312	76.17747636	81.56163401	0.098526184	0.699936558	FALSE	TRUE	1327	0.242055111
a4-8-110_09785	1916611	1918584	uvrB	271.7898715	267.7569953	285.0048158	263.2449603	272.674195	255.8206556	4678.756993	-0.058720494	0.077862293	-0.754158296	0.450754176	0.790840489	274.8505609	263.9132703	-0.058583528	0.69876903	FALSE	FALSE	1328	0.241727959
a4-8-110_08725	1737561	1738271	gene=GGDEF	23.80929388	18.997817	19.51680584	23.7062424	23.64974603	22.28594692	151.4769983	0.160653402	0.15847375	1.01375403	0.310700136	0.689473266	20.77463891	23.21397845	0.160170394	0.697575045	FALSE	TRUE	1329	0.241401053
a4-8-110_03400	689535	690446	gene=YafY	22.6969166	24.01005161	21.33464334	21.35242573	21.98692526	20.84908981	244.3121987	-0.083775842	0.144637582	-0.579212133	0.562446045	0.850298421	22.68053718	21.39614693	-0.084103794	0.697210673	FALSE	FALSE	1330	0.241074393
a4-8-110_03495	708025	708741	inference=ab initio prediction:Prodigal:2.6.3	93.50516011	96.88546004	87.8269577	91.97737003	83.27284437	86.07737192	1029.461708	-0.09002708	0.15620617	-0.576334981	0.564388783	0.850298421	92.73919262	87.10919544	-0.090354146	0.696617581	FALSE	FALSE	1331	0.240747978
a4-8-110_08850	1760568	1761359	ABC.X4.A	7.195292908	5.508401485	5.23718635	6.508493404	8.628650654	6.902312309	104.4573708	0.295837424	0.206686397	1.43133476	0.152334296	0.490312137	5.980293581	7.346485456	0.296837922	0.696460162	FALSE	TRUE	1332	0.240421809
a4-8-110_10035	1968521	1968991	inference=ab initio prediction:Prodigal:2.6.3	156.0426917	134.4848829	142.0244879	162.0786601	167.6208676	145.1645544	857.4384371	0.134305366	0.122558006	1.095851428	0.273143798	0.650504386	144.1840208	158.2880274	0.13464085	0.694876425	FALSE	TRUE	1333	0.240095884
a4-8-110_10800	2127482	2128642	gene=SpoIIAA	526.4998916	549.3423363	532.5853132	589.5203845	534.7932766	562.8428187	5452.181567	0.068988309	0.101676187	0.678509996	0.497448388	0.816836496	536.1425137	562.3854933	0.068942842	0.694560707	FALSE	TRUE	1334	0.239770204
a4-8-110_11425	2249901	2251016	gene=AmpC	296.9935654	288.4529795	271.3876178	277.7223791	267.5833931	274.5242251	2753.060353	-0.063559938	0.098461649	-0.645529897	0.51858385	0.832224805	285.6113876	273.2766658	-0.063691224	0.693617874	FALSE	FALSE	1335	0.239444768
a4-8-110_05830	1200890	1202131	inference=ab initio prediction:Prodigal:2.6.3	64.43866325	63.63216966	62.9676782	73.71800811	63.42156957	67.68064437	503.1459568	0.100612064	0.209176918	0.480990277	0.630523409	0.873717781	63.6795037	68.27340735	0.100494663	0.693518843	FALSE	TRUE	1336	0.239119576
a4-8-110_02800	578570	578953	inference=ab initio prediction:Prodigal:2.6.3	166.0803224	135.2405254	138.4581141	125.5015737	141.9044044	116.1576634	698.2046661	-0.197668742	0.165108441	-1.197205554	0.231226446	0.602061311	146.5929873	127.8545472	-0.197312618	0.691046875	FALSE	FALSE	1337	0.238794627
a4-8-110_08490	1700351	1700728	K11145	186.4528143	184.2187017	187.1421256	185.2879029	191.0197274	191.1497504	584.5292003	0.024702042	0.194447744	0.127036918	0.898911179	0.968884141	185.9378805	189.1524602	0.024728825	0.688649047	FALSE	TRUE	1338	0.23846992
a4-8-110_00075	15095	15271	gene=PreA	3438.804803	4391.567697	3614.404215	4329.582189	4137.826701	4337.765038	8050.928215	0.162048974	0.248289706	0.652660864	0.513974938	0.8289948	3814.925572	4268.391309	0.162037532	0.688010536	FALSE	TRUE	1339	0.238145457
a4-8-110_00550	111685	112869	"rsmB, sun"	67.25536182	75.89686891	71.40605267	68.70207142	67.30692426	66.99155643	763.8206435	-0.079866897	0.123245858	-0.648029058	0.516966156	0.831362908	71.5194278	67.6668507	-0.079885949	0.687491825	FALSE	FALSE	1340	0.237821235
a4-8-110_02905	599557	600153	lexA	12.21264318	12.78834918	14.65359477	13.70537017	14.61005593	17.51742621	146.8340173	0.208285464	0.18768665	1.109751087	0.267106302	0.641055124	13.21819571	15.27761744	0.208894309	0.686028159	FALSE	TRUE	1341	0.237497256
a4-8-110_03370	679593	680627	"gcpE, ispG"	213.0321965	205.7305052	209.0502628	205.2246102	207.8142389	203.922228	2385.659344	-0.025176794	0.120630985	-0.208709178	0.834675275	0.950420893	209.2709882	205.6536924	-0.025155346	0.685405464	FALSE	FALSE	1342	0.237173518
a4-8-110_06305	1293216	1293497	"mnhF, mrpF"	3.268950345	5.652647678	4.546323469	3.771892834	1.91318346	3.652287364	15.6197241	-0.516202687	0.433700798	-1.190227662	0.233956924	NA	4.489307164	3.112454553	-0.528440039	0.685373671	FALSE	FALSE	1343	0.236850021
a4-8-110_05330	1099224	1100393	inference=ab initio prediction:Prodigal:2.6.3	257.7152061	272.128071	244.7458039	247.2114931	233.4067469	251.0194774	3220.674718	-0.08208428	0.095120113	-0.862953978	0.388162771	0.754331194	258.1963603	243.8792391	-0.082301714	0.681663401	FALSE	FALSE	1344	0.236526765
a4-8-110_09505	1865329	1866795	"E3.2.1.86B, bglA"	3.713196989	4.632360286	3.70137342	3.402239029	3.800283982	3.294355159	56.41585648	-0.19918742	0.233279814	-0.853856217	0.393184661	0.756658786	4.015643565	3.49895939	-0.198705299	0.681562139	FALSE	FALSE	1345	0.236203749
a4-8-110_10315	2029271	2029498	inference=ab initio prediction:Prodigal:2.6.3	0.735122805	0	1.323078657	1.79432149	2.366305858	0.69496966	3.635318166	1.200085771	1.020352483	1.176148235	0.239535646	NA	0.686067154	1.618532336	1.238264486	0.681394503	FALSE	TRUE	1346	0.235880974
a4-8-110_09745	1911031	1911106	product=tRNA-Ala	396.9663146	363.1865279	378.0697262	353.1224692	336.0154318	378.4109801	424.498453	-0.092126708	0.210600158	-0.437448425	0.661786172	0.889621396	379.4075229	355.849627	-0.092480561	0.681122181	FALSE	FALSE	1347	0.235558438
a4-8-110_10520	2074475	2075143	gene=OmpR	78.79329722	77.5014418	74.62638271	76.3174012	68.54859122	74.25267771	953.4688321	-0.074939999	0.119331757	-0.627997115	0.53000583	0.839361266	76.97370724	73.03955671	-0.075687723	0.679980345	FALSE	FALSE	1348	0.235236142
a4-8-110_03340	671907	673355	gene=BaeS	431.6860277	385.498622	415.2796013	382.7350892	402.1870767	378.6908385	4313.361764	-0.082959487	0.146395046	-0.566682341	0.57093002	0.851190739	410.821417	387.8710015	-0.082934475	0.679899748	FALSE	FALSE	1349	0.234914084
a4-8-110_06090	1253297	1254172	gene=NagC	344.973999	317.1045687	309.4961906	302.7192412	314.9239751	302.073799	2961.580078	-0.079122643	0.136642523	-0.579048467	0.562556471	0.850298421	323.8582528	306.5723384	-0.079134978	0.679159307	FALSE	FALSE	1350	0.234592265
a4-8-110_06530	1334839	1336311	urdA	7.737504389	7.97393541	8.652557163	9.276386293	9.400965296	8.014090056	158.6454707	0.130316986	0.226792488	0.574608918	0.565555819	0.850298421	8.121332321	8.897147215	0.1316264	0.676325471	FALSE	TRUE	1351	0.234270685
a4-8-110_05940	1225180	1225770	gene=YotD	1532.578053	1587.23266	1388.487099	1218.178522	1446.929968	1424.469082	11603.72749	-0.140619321	0.120235327	-1.169534148	0.242188491	0.613102158	1502.765937	1363.192524	-0.140630992	0.675135529	FALSE	FALSE	1352	0.233949342
a4-8-110_09010	1773344	1773419	product=tRNA-Asp	381.5287357	493.4479573	408.8313049	370.3479555	385.7078549	376.3260711	513.178898	-0.181030655	0.312561346	-0.579184399	0.562464757	0.850298421	427.9359993	377.4606272	-0.181068883	0.674329222	FALSE	FALSE	1353	0.233628237
a4-8-110_10980	2165911	2166396	inference=ab initio prediction:Prodigal:2.6.3	411.6052416	446.415922	406.0953089	411.7989971	398.1626087	392.5463198	1607.158341	-0.072047037	0.167708937	-0.429595694	0.66748977	0.889621396	421.3721575	400.8359752	-0.072082993	0.67272946	FALSE	FALSE	1354	0.233307369
a4-8-110_00360	67519	68214	uppS	823.1093998	863.9241005	793.0544874	788.9384098	758.2446337	815.6008166	4578.724581	-0.069858153	0.13911968	-0.502144289	0.615566028	0.867924515	826.6959959	787.59462	-0.069903643	0.672574377	FALSE	FALSE	1355	0.232986739
a4-8-110_03115	636747	637442	gene=HisJ	90.5468503	94.62542471	102.6127339	99.57246806	112.5287231	100.171489	655.2290846	0.117468533	0.192240503	0.611049865	0.541166569	0.843647097	95.9283363	104.0908934	0.117814915	0.672074865	FALSE	TRUE	1356	0.232666344
a4-8-110_00760	147322	148233	rluD	1410.516882	1330.02807	1370.626796	1519.880018	1443.249381	1368.047777	11309.89853	0.075208286	0.235454708	0.319417209	0.749410163	0.918766041	1370.390583	1443.725725	0.075209547	0.670784507	FALSE	TRUE	1357	0.232346186
a4-8-110_04720	962182	963480	inference=ab initio prediction:Prodigal:2.6.3	1.741884521	2.325095386	2.206149631	3.842251467	2.768887532	2.073673906	41.4944149	0.467249298	0.298652966	1.564522543	0.117694903	0.427075534	2.091043179	2.894937635	0.469309415	0.670069378	FALSE	TRUE	1358	0.232026264
