Geneid	Start	End	gene_names	4GB00A11	4GB00A12	4GB00A13	4GB02A11	4GB02A12	4GB02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M-plus	Log2fold	Obs_log(1/p)	Rank	Exp_log(1/p)	GalNAc_gene	Fold	YmN
a4-15-1_08410	1618155	1618361	inference=ab initio prediction:Prodigal:2.6.3	64.4399001	92.52525201	83.74569648	72.34479645	74.25332473	60.51019454	132.8143493	-0.225494827	0.237831226	-0.948129605	0.343063478	0.521171859	80.23694953	69.03610524	-0.216915683	0.5276248	1404	0.236807031	FALSE		FALSE
a4-15-1_02065	382379	382717	"RP-L17, MRPL17, rplQ"	9374.002584	9470.766654	10338.98241	9033.647766	8521.13353	9852.224476	31380.41097	-0.090618689	0.175415083	-0.516595764	0.605438373	0.75269681	9727.917216	9135.668591	-0.090620636	0.527190794	1405	0.236497815	FALSE		FALSE
a4-15-1_03515	650389	650628	K07133	5.422381837	2.375090174	1.888383352	1.428947792	2.328854276	1.847435143	10.48896132	-0.743913898	0.739347409	-1.006176378	0.314330733	0.493896106	3.228618454	1.868412404	-0.789104031	0.526852638	1406	0.236188818	FALSE		FALSE
a4-15-1_02145	390628	390888	"RP-L24, MRPL24, rplX"	648.8160337	648.2085184	736.6865629	1446.686455	562.137239	950.048831	4291.015906	0.541175716	0.286618327	1.888140658	0.05900707	0.152162345	677.903705	986.2908417	0.540932782	0.526574582	1407	0.235880041	FALSE		TRUE
a4-15-1_07395	1412164	1413054	DegV	310.3720244	296.4624342	268.315749	268.6614301	421.8597981	349.5820035	2236.128195	0.248953735	0.148908273	1.671859665	0.094551998	0.213382054	291.7167359	346.7010772	0.249124162	0.526538017	1408	0.235571484	FALSE		TRUE
a4-15-1_09920	1926983	1927714	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF00583,protein motif:Pfam:PF14268,similar to AA sequence:Refseq:WP_072852529.1"	89.78042059	87.99514417	88.53731782	97.60572352	49.24954124	69.05167419	519.6852074	-0.299866713	0.191039636	-1.569657064	0.116494915	0.249269837	88.77096086	71.96897965	-0.302712609	0.52629842	1409	0.235263146	FALSE		FALSE
a4-15-1_01605	310723	312039	"E1.4.1.4, gdhA"	133.0274542	140.0599873	118.1207445	100.5145964	134.0019567	114.8860579	1218.574981	-0.163635811	0.146890937	-1.113995283	0.26528121	0.442196334	130.4027287	116.467537	-0.16304617	0.525815887	1410	0.234955026	FALSE		FALSE
a4-15-1_11420	2221351	2222070	TACO1	1588.757878	1444.529844	1454.842008	952.7906336	1456.504278	1455.163081	6595.390189	-0.215857045	0.14500598	-1.488607887	0.136590654	0.278363921	1496.043243	1288.152664	-0.215848294	0.525541001	1411	0.234647125	FALSE		FALSE
a4-15-1_12405	62210	63634	inference=ab initio prediction:Prodigal:2.6.3	66.09598071	61.92235099	65.3579417	110.8662933	62.85455119	72.4194576	917.6887587	0.349534557	0.166168335	2.103496771	0.035422367	0.107153769	64.4587578	82.04676736	0.348070107	0.525225436	1412	0.234339442	FALSE		TRUE
a4-15-1_00320	66651	66992	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF11518,similar to AA sequence:Refseq:WP_055237908.1"	40.43004002	43.33497862	46.05005017	46.4616943	31.86853219	34.35581143	99.57937887	-0.203561124	0.244320637	-0.833172042	0.404747708	0.581614275	43.2716896	37.56201264	-0.204149087	0.524043699	1413	0.234031977	FALSE		FALSE
a4-15-1_10600	2053272	2056430	addA	85.06908638	86.79341872	85.43455166	161.3231848	88.99629255	91.65243292	3613.92297	0.41061826	0.215030383	1.909582515	0.056186988	0.146656534	85.76568559	113.9906368	0.410442873	0.523967765	1414	0.233724729	FALSE		TRUE
a4-15-1_02160	391549	391749	"RP-L29, rpmC"	538.1916301	476.4359992	577.2252396	1321.172427	485.9310862	689.3414712	2407.00148	0.649660504	0.298347043	2.17753291	0.029440829	0.093766844	530.617623	832.1483281	0.649168116	0.52361924	1415	0.233417699	FALSE		TRUE
a4-15-1_10470	2029672	2030388	ycdX	132.7235722	164.7259194	147.1200754	206.9483107	144.4084534	166.5010585	1067.672601	0.219664162	0.139960956	1.569467429	0.116539063	0.249269837	148.1898557	172.6192742	0.220146869	0.523466588	1416	0.233110885	FALSE		TRUE
a4-15-1_01770	348674	349312	K07484	58.29696905	41.92647444	32.8029033	21.46776026	41.54763497	35.90789433	255.0328715	-0.424806365	0.260872295	-1.628407359	0.103438538	0.229157605	44.3421156	32.97442985	-0.42732989	0.522704968	1417	0.232804289	FALSE		FALSE
a4-15-1_02495	452333	452743	"PDF, def"	380.3583172	412.7455976	362.5144683	320.696215	540.2261962	609.2490493	1364.461755	0.347091307	0.189706778	1.829619961	0.067306787	0.167194762	385.2061277	490.0571535	0.347319362	0.522299231	1418	0.232497908	FALSE		TRUE
a4-15-1_02380	431139	432161	"AROA2, aroA"	424.5677274	453.5656075	411.5678907	401.2787114	546.2221847	501.1370989	3701.359269	0.167569875	0.239804388	0.698777353	0.484691184	0.659256382	429.9004085	482.8793317	0.167660233	0.522167891	1419	0.232191743	FALSE		TRUE
a4-15-1_04115	758131	759483	NorM	34.14537565	41.11907779	48.06793987	55.84830692	44.20175743	43.50279649	421.289768	0.216228195	0.169875184	1.272865115	0.20306591	0.36573048	41.11079777	47.85095361	0.219030308	0.52213427	1420	0.231885794	FALSE		TRUE
a4-15-1_06415	1226750	1227193	tagD	108.0812596	95.26037348	111.5166925	160.6600761	93.46888107	132.3163008	576.2170909	0.29843452	0.188722602	1.581339581	0.113800414	0.246244943	104.9527752	128.815086	0.295561247	0.52185403	1421	0.231580061	FALSE		TRUE
a4-15-1_11955	2324375	2324854	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF13302,similar to AA sequence:Refseq:WP_037403552.1"	283.6583499	333.7001695	308.5146301	309.843513	341.759365	336.4641254	1219.939018	0.091756653	0.10156329	0.903443089	0.36629078	0.545301683	308.6243832	329.3556678	0.093794329	0.520419659	1422	0.231274542	FALSE		TRUE
a4-15-1_05325	988111	988893	inference=ab initio prediction:Prodigal:2.6.3	6.855885082	3.785584339	10.12925936	1.897963862	6.959794387	3.539147783	115.4237342	-0.762448543	0.449509785	-1.696177853	0.089852203	0.205610353	6.92357626	4.132302011	-0.744571733	0.518962775	1423	0.230969239	FALSE		FALSE
a4-15-1_10810	2094684	2095616	"RP-S2, MRPS2, rpsB"	6467.105695	5259.106424	6724.344886	8747.917302	5430.049484	8277.341083	48034.05922	0.283407682	0.251711386	1.12592317	0.260198041	0.435725101	6150.185668	7485.102623	0.283392132	0.518366838	1424	0.23066415	FALSE		TRUE
a4-15-1_06405	1224660	1225811	tagF	53.94140265	36.71493561	41.30838583	57.25714418	46.09190754	50.13092237	630.8527516	0.225559184	0.148544618	1.518460829	0.128898267	0.266827055	43.98824136	51.15999136	0.217898097	0.516077811	1425	0.230359274	FALSE		TRUE
a4-15-1_04825	895356	895991	TesA	1201.87605	1465.565077	1211.415735	897.4511104	1217.375617	1259.044479	3652.294625	-0.201308122	0.230032394	-0.875129449	0.381503475	0.5571374	1292.952287	1124.623735	-0.201226637	0.515757704	1426	0.230054613	FALSE		FALSE
a4-15-1_06995	1332241	1333074	ispE	58.51491192	54.1315516	49.85875469	50.8527224	50.59812887	52.10032921	386.3435873	-0.079235527	0.157650549	-0.502602292	0.615243917	0.759471169	54.16840607	51.18372683	-0.081766442	0.515119066	1427	0.229750166	FALSE		FALSE
a4-15-1_11295	2198733	2200169	inference=ab initio prediction:Prodigal:2.6.3	3.735670159	1.74536898	2.128866409	2.545655079	1.069619918	1.311331834	36.14367974	-0.588608002	0.409758452	-1.43647556	0.150867066	0.298983524	2.536635183	1.642202277	-0.627284206	0.514875028	1428	0.229445931	FALSE		FALSE
a4-15-1_04405	821700	822659	IaaA	3.050089784	2.731353701	2.124431271	2.857895585	3.638834806	2.771152714	27.68762342	0.235169978	0.345034548	0.681583857	0.495502125	0.667843807	2.635291585	3.089294368	0.229314747	0.514382688	1429	0.22914191	FALSE		TRUE
a4-15-1_06380	1218423	1219607	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF14897"	20.59132343	14.33472146	10.61319251	13.79507405	8.018333709	11.87970953	223.689038	-0.415561779	0.230627868	-1.801871486	0.071565627	0.174721335	15.1797458	11.2310391	-0.434656219	0.513677987	1430	0.228838101	FALSE		FALSE
a4-15-1_00160	32462	34114	"afuB, fbpB"	119.4695381	100.2796694	94.38489568	65.6295925	112.5119797	80.60315941	716.5984462	-0.280016309	0.252251935	-1.11006605	0.266970566	0.444093501	104.7113677	86.24824387	-0.279851086	0.513576513	1431	0.228534505	FALSE		FALSE
a4-15-1_04680	871729	872739	E1.1.1.3	164.9240767	180.1967525	196.4591108	179.1060972	194.3245764	243.7298708	1230.177698	0.187973677	0.133010207	1.413227466	0.157588853	0.309165794	180.5266467	205.7201815	0.188471529	0.513105734	1432	0.228231121	FALSE		TRUE
a4-15-1_09285	1790490	1792985	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF13676,similar to AA sequence:Refseq:WP_117978787.1"	60.15454851	57.09351381	64.32305793	117.2011987	61.91617377	65.54841997	2258.972688	0.430668987	0.204475671	2.106211394	0.035185994	0.10692752	60.52370675	81.55526415	0.430277654	0.51290327	1433	0.227927948	FALSE		TRUE
a4-15-1_01735	344894	344970	inference=COORDINATES: profile:tRNAscan-SE:2.0	107.7434313	119.9266311	67.68750717	20.78469516	59.88482423	109.4065487	47.54297448	-0.632052769	0.49951755	-1.265326451	0.205754328	0.3688791	98.45252319	63.35868936	-0.635885689	0.510685191	1434	0.227624987	FALSE		FALSE
a4-15-1_04735	882385	883065	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF05708,similar to AA sequence:Refseq:WP_105302579.1"	12.66018667	13.72739343	16.63773879	15.9471413	15.7992757	15.46311353	78.58196275	0.125696242	0.214020571	0.58730916	0.55699609	0.717240037	14.34177296	15.73651018	0.133892252	0.510382258	1435	0.227322238	FALSE		TRUE
a4-15-1_00955	190900	191652	MhpC	811.4129953	837.394343	770.0992826	721.874821	1055.128718	1015.574108	3761.310582	0.207131847	0.152133422	1.361514412	0.173351182	0.329051692	806.302207	930.8592157	0.207242318	0.5103324	1436	0.227019699	FALSE		TRUE
a4-15-1_00855	170120	171010	PinE	3.468863802	5.501892391	6.612520829	10.26404699	4.704756113	7.091165195	51.3270495	0.492906189	0.376626988	1.308738365	0.190622991	0.352676959	5.194425674	7.353322766	0.501432067	0.509887033	1437	0.226717371	FALSE		TRUE
a4-15-1_09355	1805737	1806351	"trmB, METTL1"	557.0505439	504.2142653	545.5124981	669.7234336	590.2793569	513.6770885	3066.164817	0.142700636	0.158567813	0.899934438	0.368155142	0.546243695	535.5924358	591.2266263	0.142575658	0.509583593	1438	0.226415253	FALSE		TRUE
a4-15-1_06210	1180598	1181200	inference=ab initio prediction:Prodigal:2.6.3	634.2298358	629.5761418	791.4299183	646.8417735	855.9987756	860.2981561	3520.844685	0.201198479	0.206932875	0.972288615	0.330906986	0.509752827	685.078632	787.7129017	0.201400318	0.509207255	1439	0.226113345	FALSE		TRUE
a4-15-1_12020	2342331	2342627	"cadC, smtB"	418.4545176	399.2070758	360.509549	379.1282358	442.7175502	461.6721761	1471.821588	0.124368036	0.136317532	0.912340724	0.361589383	0.541823645	392.7237141	427.8393207	0.123554364	0.508794179	1440	0.225811647	FALSE		TRUE
a4-15-1_08180	1564676	1564990	padR	228.7728718	267.0958551	196.3918686	185.8085764	235.103384	175.5943117	921.0429482	-0.21617517	0.200600308	-1.077641264	0.28119388	0.458909931	230.7535318	198.835424	-0.214777923	0.508623132	1441	0.225510158	FALSE		FALSE
a4-15-1_03120	576947	578293	recG	43.47566729	35.63164235	40.62757947	57.45494613	41.07912219	41.55700433	568.4412487	0.229675405	0.159906635	1.43630942	0.150914315	0.298983524	39.9116297	46.69702422	0.226521428	0.507915463	1442	0.225208878	FALSE		TRUE
a4-15-1_00315	64934	66256	K07133	43.15773299	34.55459991	42.90612514	53.14000861	37.49402575	49.01358542	560.131966	0.21378061	0.201473748	1.061084198	0.288651639	0.467166594	40.20615268	46.54920659	0.211340286	0.507766055	1443	0.224907808	FALSE		TRUE
a4-15-1_02565	465406	465825	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_074759200.1"	68.94171193	71.1169858	75.80510313	81.38197903	48.90593979	44.60236274	441.6352824	-0.302911758	0.233082578	-1.299589874	0.193741572	0.355830835	71.95460029	58.29676052	-0.303671209	0.507312774	1444	0.224606946	FALSE		FALSE
a4-15-1_04565	850099	850359	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF13244,similar to AA sequence:Refseq:WP_121707962.1"	37.39573681	24.46069881	27.34900027	15.32970812	27.30380875	27.18065498	42.24017293	-0.347572389	0.336791996	-1.032009052	0.302067877	0.481595025	29.7351453	23.27139062	-0.353611702	0.507029332	1445	0.224306292	FALSE		FALSE
a4-15-1_08785	1690289	1690642	YkvA	19.30000315	18.03458302	19.84402845	20.99019356	14.99940042	6.888741211	69.69793072	-0.418842257	0.306449057	-1.366759817	0.171700602	0.326771932	19.05953821	14.2927784	-0.415226773	0.506158301	1446	0.224005846	FALSE		FALSE
a4-15-1_11245	2186595	2186927	dgkA	262.8145431	306.0656744	262.3321738	261.5875598	327.2984388	340.8601056	625.4868838	0.160508636	0.14828857	1.082407341	0.279071568	0.456853264	277.0707971	309.9153681	0.161619636	0.50502626	1447	0.223705608	FALSE		TRUE
a4-15-1_08285	1582663	1584336	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF00989,protein motif:Pfam:PF02906,protein motif:Pfam:PF04060,protein motif:Pfam:PF13187,similar to AA sequence:Refseq:WP_092975915.1"	658.4598446	694.7181325	657.6176577	626.893225	1108.835133	771.2214018	11709.55487	0.318059268	0.20686537	1.537518179	0.124166467	0.260550277	670.2652116	835.6499199	0.318166622	0.504737522	1448	0.223405577	FALSE		TRUE
a4-15-1_03035	559595	559972	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_112120908.1"	37.87060331	43.12862158	38.06741043	35.68589196	32.16036857	40.76087061	100.893729	-0.13202467	0.313894083	-0.420602609	0.674045288	0.802545548	39.68887844	36.20237705	-0.132650366	0.50274858	1449	0.223105753	FALSE		FALSE
a4-15-1_10355	2010569	2011123	"infC, MTIF3"	7625.04127	5372.171532	5842.556017	6373.467609	7209.125766	8320.847884	37036.52414	0.217403708	0.279155241	0.778791425	0.43610259	0.614395859	6279.92294	7301.147086	0.217376288	0.502640157	1450	0.222806137	FALSE		TRUE
a4-15-1_09250	1782364	1784553	"pnp, PNPT1"	814.2486261	839.0510341	916.6161055	853.1927549	805.5283625	783.3631153	15726.15392	-0.073630374	0.19230277	-0.382887743	0.701802999	0.822669719	856.6385886	814.0280776	-0.07360811	0.502317505	1451	0.222506726	FALSE		FALSE
a4-15-1_06195	1178583	1179137	scpB	154.4646069	179.1203141	190.2673821	142.5343239	274.9306886	251.6506249	951.5885292	0.35191873	0.240923172	1.460709349	0.144095222	0.289220451	174.6174344	223.0385458	0.35309545	0.502036398	1452	0.222207522	FALSE		TRUE
a4-15-1_06835	1304057	1304383	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF04277"	564.6241638	564.7920855	579.6817152	539.7664566	697.8016573	630.1618221	2733.956119	0.127777638	0.205351891	0.622237456	0.53378574	0.698138601	569.6993215	622.5766453	0.12805077	0.501886226	1453	0.221908525	FALSE		TRUE
a4-15-1_10140	1973895	1974713	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF10086,similar to AA sequence:Refseq:WP_090033956.1"	632.2139703	580.1831998	566.7916918	416.9247429	1064.960322	1020.487984	3303.537628	0.492048928	0.242910286	2.025640563	0.042801632	0.121994745	593.062954	834.1243496	0.492077218	0.501856858	1454	0.221609732	FALSE		TRUE
a4-15-1_03675	681812	682234	ruvX	348.8014416	322.3384793	310.7127218	279.9791797	468.7438606	438.1434835	1006.778074	0.273532013	0.194881539	1.403580938	0.160443675	0.311730194	327.2842142	395.6221746	0.273579272	0.50135426	1455	0.221311145	FALSE		TRUE
a4-15-1_01495	293958	294335	inference=ab initio prediction:Prodigal:2.6.3	1430.47597	1625.918874	939.6955252	1628.546849	1334.100807	1988.48535	5381.755351	0.309292655	0.298945191	1.03461325	0.300849564	0.480286258	1332.030123	1650.377669	0.309169497	0.499601702	1456	0.221012764	FALSE		TRUE
a4-15-1_00980	196341	196844	"E4.2.1.2AB, fumB"	508.3482973	606.6658903	522.677535	474.0477597	715.0137116	798.7957666	1728.17813	0.279191995	0.171894505	1.624205465	0.104331965	0.230292566	545.8972409	662.6190793	0.279550339	0.499579449	1457	0.220714587	FALSE		TRUE
a4-15-1_09785	1896069	1896773	livF	480.6306965	612.2274996	463.0155266	459.0469447	662.7820169	889.284525	2981.087009	0.370168051	0.206762866	1.790302379	0.073405314	0.177598242	518.6245742	670.3711622	0.370269521	0.498713834	1458	0.220416615	FALSE		TRUE
a4-15-1_01740	344984	345059	inference=COORDINATES: profile:tRNAscan-SE:2.0	19.26372495	16.50062648	11.9266317	10.529089	27.57853748	62.71556143	13.98849266	1.098514469	0.62741809	1.750849213	0.079971887	0.188911966	15.89699438	33.6077293	1.080039047	0.498580984	1459	0.220118847	FALSE		TRUE
a4-15-1_08675	1673256	1673648	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_034880612.1"	24.0074921	12.18366868	25.94725217	40.72319408	18.84416437	28.76921902	143.3866563	0.521515597	0.28162409	1.851814583	0.064052453	0.161265394	20.71280432	29.44552582	0.507525542	0.498552083	1460	0.219821283	FALSE		TRUE
a4-15-1_00555	115153	117111	SpoVK	298.023406	370.6450063	329.7875	299.181841	319.9054036	304.3599888	4574.947727	-0.113306962	0.099587759	-1.137759933	0.25522074	0.429853393	332.8186374	307.8157445	-0.112669199	0.497970725	1461	0.219523923	FALSE		FALSE
a4-15-1_01915	360117	360190	inference=COORDINATES: profile:tRNAscan-SE:2.0	41.76699523	32.35257967	38.27804092	26.26174321	62.31258738	73.39809892	53.09426705	0.532809247	0.353028851	1.509251284	0.131234579	0.269952321	37.46587194	53.99080984	0.527136829	0.497834327	1462	0.219226766	FALSE		TRUE
a4-15-1_04855	901107	902288	"msmX, msmK, malK, sugC, ggtA, msiK"	1279.764688	1077.8328	961.6376542	673.4188479	1143.502914	938.6283424	5446.994133	-0.268507199	0.22055541	-1.217413801	0.223446815	0.389380642	1106.411714	918.5167014	-0.268510477	0.497815523	1463	0.218929813	FALSE		FALSE
a4-15-1_04905	912282	912398	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF12669"	5.561417269	2.923187907	6.778812033	4.885291598	1.194284244	3.78961055	7.550937101	-0.573859651	0.712958848	-0.804898701	0.420878138	0.598389683	5.087805736	3.289728797	-0.629074932	0.497120919	1464	0.218633062	FALSE		FALSE
a4-15-1_10395	2016565	2017242	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:TIGRFAMs:TIGR01906,protein motif:Pfam:PF07314,similar to AA sequence:Refseq:WP_117454424.1"	102.6893552	107.9510012	100.7694833	108.7517789	93.36026433	79.7830398	537.8412995	-0.14420893	0.124590453	-1.157463725	0.247082951	0.418793474	103.8032799	93.96502768	-0.143656216	0.497093486	1465	0.218336514	FALSE		FALSE
a4-15-1_11865	2307094	2308398	ldhA	1359.70899	1722.819433	1270.122302	1369.950316	1987.931425	1771.669067	14875.30067	0.23690347	0.254151798	0.932133757	0.351267404	0.530301884	1450.883575	1709.850269	0.236938238	0.495833878	1466	0.218040169	FALSE		TRUE
a4-15-1_03100	573355	573828	pilA	671.2771439	629.6694761	652.5679179	849.6511515	581.6239856	809.3636746	2146.90447	0.198278502	0.180709425	1.097222805	0.272544007	0.449651102	651.1715126	746.8796039	0.197838115	0.495286271	1467	0.217744025	FALSE		TRUE
a4-15-1_00830	166188	166355	inference=ab initio prediction:Prodigal:2.6.3	6.777977297	3.392985964	9.441916761	2.721805319	0.83173367	7.257780919	6.532434798	-0.810154117	0.668320903	-1.212223221	0.225426945	0.392052972	6.537626674	3.603773303	-0.859258735	0.494402209	1468	0.217448083	FALSE		FALSE
a4-15-1_11355	2209548	2210072	RimL	216.5854231	190.4415162	218.4050231	215.3492368	188.1714255	156.2402292	688.6898239	-0.159729215	0.13711334	-1.164942917	0.2440421	0.416266588	208.4773208	186.5869638	-0.160042255	0.494070909	1469	0.217152343	FALSE		FALSE
